X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER,SHAPE
2081159.58678414,785807.295375139,4006139,6EBDD0AE-3048-94EE-9879B500206A0311,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,RALEIGH,NC,27613,35.90878681,-78.72593594,19198701515,
2119509.8398079,767277.206451133,4006140,6EF1DEF0-EC59-7373-17403F31F5EAB1B2,BROWN'S BILLARDS,5500 ATLANTIC SPRINGS RD ,RALEIGH,NC,27616,35.85752173,-78.59668816,111111919878,
2056054.51855606,740984.908314049,4006141,6EFA6E0C-A16D-5A75-6F50A734C2B74EA1,KOMO KOMO,1305 NW MAYNARD  RD ,CARY,NC,27513,35.78581026,-78.81100001,19194623555,
2140214.99393557,801404.998103544,4006142,6F193691-3048-94EE-98AC19E56716A7CF,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST ,WAKE FOREST,NC,27587,35.9510248,-78.52626549,19194531500,
2111840.36531748,771509.99293305,4006143,6F11FC86-3048-94EE-9868CE4FD1137E03,ALADDINS EATERY,6325 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.86923291,-78.62251588,19198787690,
2042054.95272323,759094.220520541,4006144,6F2B88B2-9213-1B4F-8C12D9D1FC92B4E1,VIVA MEXICAN KITCHEN,4075 DAVIS  DR ,MORRISVILLE,NC,27560,35.8356255,-78.85811524,19194672627,
2143821.0234689,801314.436276793,4006145,6F4CB6F5-E21B-EF00-3AA63E80548B21C9,DAVINCI'S,3325 ROGERS RD ,WAKE FOREST,NC,27587,35.95072814,-78.51408375,111111111919,
2112962.76300706,770439.550192043,4006146,6F3900F9-DDC8-2A3A-044F9B42A76D0B61,LA CARRETA MEXICAN RESTAURANT,6006 FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.8662804,-78.61874148,19197908781,
2098410.24355572,741902.055101797,4006147,6F7D8189-AAB8-7FC9-BF4333120A9443B0,WABA,2502 1/2 HILLSBOROUGH  ST ,RALEIGH,NC,27607,35.78802467,-78.66817897,19198331710,
2048011.72033723,714209.62885946,4006148,6F85E864-B380-FF79-86671CAA228ED742,COMFORT INN BREAKFAST,1411 E WILLIAMS ST ,APEX,NC,27539,35.71228894,-78.83826509,19193874600,
2111210.24321814,780539.543115377,4006149,6F9D4574-E5C6-8932-88E5CCC6D5FC1BDD,"""HIBERNIAN PUB &amp; RESTAURANT""",8021 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.89404532,-78.62452738,19198030290,
2105457.39481573,759390.832132041,4006150,6F739131-CB8F-0BC1-044BAB3B2236A132,MIA FRANCESCA,4100-115 MAIN AT NORTH HILLS MALL ST ,RALEIGH,NC,27609,35.83600374,-78.64420613,19192781525,
2107420.44108649,738267.865847886,4006151,6FAA1BB3-FBDE-FAB6-B6E3C404D7AAF393,THE LONDON BRIDGE PUB,110 E HARGETT ST ,RALEIGH,NC,27601,35.77795401,-78.63784322,111111111919,
2029088.26048081,753126.273795053,4006152,6FB8924A-CCE3-E041-E66C4E2607C0A593,MCDONALD'S #5495,4980 CARY GLEN BLVD ,CARY,NC,27519,35.81927309,-78.90188206,19194629901,
2105820.21495622,759824.295832053,4006153,6FA2D452-D7F6-C931-FBD5A8DADA4BA956,WHICH WICH? #192,4120 MAIN AT NORTH HILLS SUITE 140 ST ,RALEIGH,NC,27609,35.83719099,-78.64297679,19197869111,
2091928.10921031,759155.748940796,4006154,6FBAD1A0-12EC-159B-0D288C042C07B40C,Glenlake Cafe and Catering,4141 Parklake AVE ,RALEIGH,NC,27612,35.83548258,-78.68985362,19197851232,
2146745.3089589,744684.720140129,4006155,6FBF3E2D-E282-AF1F-CA34B158559FAC34,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,KNIGHTDALE,NC,27545,35.79511649,-78.5051576,19192178875,
2062720.63973823,716350.512701049,4006156,6FD229F7-C710-9EAA-2B001190B436B533,Cozzolino's ,2982 Kildaire Farm RD ,CARY,NC,27511,35.71809477,-78.78870059,19193679799,
2135090.01435615,798776.127048969,4006157,6FCA8B0D-14A6-E3C8-50B2146E4DCDAA96,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,RALEIGH,NC,27614-8227,35.94386897,-78.54362149,19194880262,
2145369.35468981,811556.806868136,4006158,70F1E11C-B94B-83AE-AB81FF48927AD716,Hardee's #1216,216 E Roosevelt AVE ,WAKE FOREST,NC,27587,35.97884388,-78.50868134,19195561455,
2097480.00821148,759812.259438798,4006159,70F3DE35-F05B-4996-A9CD33D7B2451B27,Pub 4100,4100 GLENWOOD AVE ,RALEIGH,NC,27612-4626,35.83723708,-78.67111545,19197828600,
2139461.64701706,801342.441470131,4006160,710602B3-91EB-DBE9-F6318EB1E61357FD,WANG'S KITCHEN,109 CAPCOM AVE ,WAKE FOREST,NC,27587,35.9508628,-78.52881174,19194350453,
2145076.26472481,811076.816686377,4006161,710A804A-CBC6-9543-9E80D2E749391183,"""OLDE ENGLISH TEA ROOM &amp; GIFT SHOPPE""",219 S WHITE ST,WAKE FOREST,NC,27587-2741,35.97752929,-78.50967992,19195566910,
2051332.32622881,741926.689895049,4006162,7172DAB6-F78B-0220-2E20AACE49858B6A,FIESTA MEXICANA,990 HIGH HOUSE RD ,CARY,NC,27513,35.78842126,-78.82691634,19193789895,
2033531.28145039,769500.717752129,4006163,71EB8CDA-AC76-9B11-46548553A9CBF1BF,Credit Suisse RTP Bldg #1,7033 Louis Stephens DR ,Morrisville,NC,27709,35.86424465,-78.88683231,19199946610,
2055636.57188539,740466.606529132,4006164,71FEEBC7-14D8-61EA-BD6A90418372F656,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,CARY,NC,27513-8720,35.78438851,-78.81241251,19193801323,
2101877.05519165,735118.295375377,4006165,65F92364-BD97-951A-B471BD1A3FC7E1A4,DIX GRILL,100 CAFETERIA  DR ,RALEIGH,NC,27699,35.76935535,-78.65656875,19195276690,
2068776.09219423,757109.594240472,4006166,693EC234-8C06-B26F-3BE1149B0B8EFC97,RALLYPOINT SPORT GRILL,1837 N HARRISON  AVE ,CARY,NC,27513,35.83003499,-78.76797953,19196781088,
2068896.51157281,757179.276843876,4006167,6ABFDD5F-131F-1770-9961176B5EA12E58,YUM YUM THAI CUISINE,1861 N HARRISON AVE ,CARY,NC,27513,35.83022565,-78.76757274,19196771166,
2107773.51157457,738372.707173631,4006168,6C840031-3048-9838-FC9B0CAC46A9AC92,THE REMEDY DINER,137 E HARGETT ST ,RALEIGH,NC,27601,35.77823849,-78.6366516,19198353553,
2082034.09290914,682380.897569552,4006169,6FE55DC5-1605-1167-420012E0027DFD16,"""HWY 55 BURGERS SHAKES &amp; FRIES""",3421 N MAIN ST ,FUQUAY VARINA,NC,27526,35.62463692,-78.72395407,19195673007,
2117106.09363115,765525.258839548,4006170,721C0BA1-A335-B733-30F35681778C1A94,CARILLON ASSISTED LIVING OF RALEIGH DINING,5219 OLD WAKE FOREST RD ,RALEIGH,NC,27609,35.85273532,-78.60482357,19198766316,
2045499.28080831,753818.250757545,4006171,722EE0DF-1363-62BF-ABFF114111448912,BETEL INDIAN KITCHEN,6105 GRACE PARK  DR ,MORRISVILLE,NC,27560,35.821117,-78.84652233,19192346281,
2034298.59422024,726888.896151796,4006172,6360B584-1422-201B-19271A4E441BE707,Tyler's Tap Room,1483  Beaver Creek Commons  DR ,APEX,NC,27502,35.74717584,-78.88441009,19193551380,
2124945.3624014,761953.431009471,4006173,7111AA91-C38E-66BB-4885C77719D7819B,BRINE,4400 Capital BLVD ,RALEIGH,NC,27604-4315,35.84283415,-78.57842132,19198762211,
2138196.77651532,800300.888763219,4006174,72584256-B897-4B95-0BC0C34F686A4E5E,ASUKA,2101 S MAIN ST ,WAKE FOREST,NC,27587,35.94801797,-78.53310175,19195702828,
2085752.20653589,768443.82058771,4006175,72D5CBA2-C1DB-9DED-C19A99E8BEC4AE81,"""HIBACHI SUSHI &amp; SUPREME BUFFET""",6711 GLENWOOD AVE.,RALEIGH,NC,27612,35.86105024,-78.71059836,19197204347,
2054349.11251806,748972.036368638,4006176,72C0C403-0BCA-9C8F-C3511B15107F1DC0,BLAZE PIZZA #1062,1024 MARKET CENTER DRIVE,MORRISVILLE,NC,27560,35.80776192,-78.81670042,19194659590,
2105191.90682964,739065.920354128,4006177,72E897BC-AAD2-E6A7-C9B9BE96245D495A,STATE OF BEER,401 HILLSBOROUGH ST,RALEIGH,NC,27603,35.78016859,-78.64534681,19195469116,
2127654.06662965,769902.788142219,4006178,72FC479B-E6C9-93CA-452B48F391A577DD,ORGANIC FESTIVAL,5951 POYNER VILLAGE PARKWAY,RALEIGH,NC,27616,35.86464073,-78.56916558,,
2044538.28962006,753885.637433797,4006179,7337EDB7-FF1F-6311-1C5CB0613EE25673,Amber Flavors and Taste,3607 DAVIS DR ,MORRISVILLE,NC,27560,35.82130617,-78.84976358,19193772550,
2106657.29366265,738507.84830755,4006180,734CD670-F778-5C21-ACE1E6E01C002C44,VIRGIL'S TAQUERIA,126 S. SALISBURY ST.,RALEIGH,NC,27601,35.77862093,-78.64041314,19198333866,
2062397.11741939,771533.621166632,4006181,735A2B2D-F21B-6051-7256149BF4F20425,Sheetz #399,1600 Aviation PKY ,MORRISVILLE,NC,27560,35.86970016,-78.7893961,19198400466,
2085339.85926348,767594.797023296,4006182,73BC50CE-AB93-7DF9-A9A7E2C3D419EAB6,"""Wine &amp; Beer 101"," Inc.""",5910 DURALEIGH RD ,RALEIGH,NC,27612,35.85872108,-78.71199827,19197588740,
2143047.57619689,801408.610301048,4006183,739F39DC-C087-6327-E4E209FFFD6E9071,Carillon Assisted Living of Wake Forest Dining,3218 Heritage Trade Drive,Wake Forest,NC,27587,35.95099722,-78.51669534,19195692101,
2065834.29033506,741798.177684888,4006184,74179D11-9B1A-9BF8-2B54889D620A135F,DORRY'S DOWNTOWN DELI,211 E CHATHAM ST,CARY,NC,27511-3427,35.78798892,-78.77801935,19193883030,
2104526.75461665,739723.972187638,4006185,74,AMRA'S,101 GLENWOOD AVE ,RALEIGH,NC,27603,35.78198295,-78.64758147,111111111111111,
2107864.10686581,737794.900258377,4006186,7401,Rum Runners,208 E MARTIN ST ,RALEIGH,NC,27601-1862,35.77665018,-78.6363533,111111111111111,
2113923.3962564,764438.431944966,4006187,74542D46-1691-F837-5ECB11CAB6707572,JUSTIN'S GRILL,1322-A E MILLBROOK RD ,RALEIGH,NC,27609,35.84978391,-78.61557773,19198762007,
2130299.72898923,797621.034542888,4006188,747D3330-EB03-1FF6-C535EFF92E74E48E,El Tapatio,13200 Falls of Neuse Road,RALEIGH,NC,27614,35.94075522,-78.55982173,19195549697,
2134713.97639431,797873.333578959,4006189,74939767-BFE5-9A69-65212AC337C76878,Jellybeans,10701 Common Oaks Dr,RALEIGH,NC,27614,35.94139363,-78.54490583,19195622326,
2120693.06185089,785009.144412383,4006190,74972E65-EEEA-B834-796D05B2CF2170F9,Butcher Block American Grill,10630 Durant Road,RALEIGH,NC,27614,35.90622131,-78.59244949,19198469100,
2045726.80200681,752728.03443405,4006191,75001D07-5056-A20B-FA5C4A7D3ADCCBA7,MORRISVILLE DELI,3524 DAVIS DR ,MORRISVILLE,NC,27560,35.81812092,-78.84576057,19196564158,
2106222.86375722,740540.042077795,4006192,751E764D-CCEE-B601-73E2B5E0ED400D76,Quiznos Subs #6231,200 W Lane ST,RALEIGH,NC,27603,35.78420825,-78.64185305,111111119198,
2120693.06185089,785009.144412383,4006193,7578B461-5056-A20B-FA3C52E8B73D87AB,NASHERS SANDWICH HOUSE,10630-104 DURANT RD ,RALEIGH,NC,27614,35.90622131,-78.59244949,,
2049059.6460629,744491.380959883,4006194,7545,Prestonwood Country Club Ballroom Kitchen,300 Prestonwood PKY,CARY,NC,27513,35.79547785,-78.83456499,111111111111111,
2106818.77496698,737328.477634802,4006195,75833D22-13D3-173D-A97E12693B4B7249,CHICK-FIL-A #00585,400 FAYETTEVILLE ST ,RALEIGH,NC,27601,35.77537925,-78.63988315,111111111111111,
2127164.36091615,770742.708050296,4006196,75B42EAD-DA0E-A995-E49EE7F0B94FC66E,Applebee's #353,7831 Target CIR ,RALEIGH,NC,27614,35.86695398,-78.57080607,19198722401,
2112534.43446739,754804.410530627,4006197,75B43045-B9D3-61CA-E0BB8A5AA2CC5246,BURGER FI #0002,3004 WAKE FOREST  RD ,RALEIGH,NC,27609,35.82333174,-78.6203889,19199993700,
2105820.21495622,759824.295832053,4006198,75863503-14C7-1096-2DA879152594CC6E,Cinelli's Of North Hillls ,4158-103 Main at North Hills  ,RALEIGH,NC,27609,35.83719099,-78.64297679,19199715044,
2054333.35500364,747802.117776722,4006199,75BFDC7E-E8CC-3490-B868DAE86D0DE58C,CHIPOTLE #1946,1516 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80454792,-78.81676084,19192383971,
2202387.39157215,758970.493405804,4006200,763BB91D-D57A-96F3-D84C95C524FC47E9,McDonald's #10148,141 Wakelon DR,ZEBULON,NC,27597,35.83345598,-78.31719973,19192696650,
2125330.63754947,745673.542637542,4006201,768BBE7B-06A2-A613-25019858E6CE471C,"""NEW BERN SUBS &amp; GRILL""",3701 NEW BERN AVE ,RALEIGH,NC,27610-1336,35.79810492,-78.57735524,19192317771,
2128793.14637248,793548.53514196,4006202,75CBDD0B-084B-9D06-FD87192262E005DC,SUSHI LULU,3607 FALLS RIVER  AVE ,RALEIGH,NC,27614,35.9295858,-78.56497149,19197479720,
2092358.25073849,744012.042351633,4006203,769FFA50-3048-9838-FCA662CAB4F3A1E9,THE BRICKHOUSE,3801 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.79387526,-78.6885627,19198293666,
2104630.94600931,739915.03151679,4006204,770,Mosaic et Wine Lounge,517 W Jones ST ,RALEIGH,NC,27603,35.78250683,-78.6472279,111111111111111,
2118413.14383857,784639.378419638,4006205,777AAECB-A9EF-B557-3E47BE92C668FEC7,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,RALEIGH,NC,27615,35.90523097,-78.60015315,19196766614,
2064476.57356231,787662.772635296,4006206,76CE520D-D5FA-4B89-25AC22F673520851,FLAME KABOB,7961 SKYLAND RIDGE PKY ,RALEIGH,NC,27617,35.91399765,-78.78225809,19195962525,
2117674.8198559,763810.391862467,4006207,77C720FF-C117-D40A-221E1D6F8F356CC2,Seoul Garden Restaurant,4701-131 Atlantic Ave,RALEIGH,NC,27604,35.84801798,-78.60292756,19198509984,
2062639.63924406,670016.81435813,4006208,780E9266-D27D-123D-F43A15EB6A67F99B,JASON'S PIZZA,726 N MAIN ST ,FUQUAY VARINA,NC,27526,35.59079805,-78.78930477,19195238661,
2062397.11741939,771533.621166632,4006209,78B3D1B2-B4ED-8C38-0BBCB78311A84278,STARBUCKS PRE-SECURITY,2400 JOHN BRANTLEY BLVD / RDU,MORRISVILLE,NC,27560,35.86970016,-78.7893961,19198407445,
2106450.56080839,737671.516646877,4006210,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,JUSTICE CENTER CAFE,300 S SALISBURY ST ,RALEIGH,NC,27601,35.77632534,-78.64112031,19198319292,
2101283.78439656,745482.461654887,4006211,79A0677E-0022-2422-DF5473AA89257559,"""THE OC BAR &amp; GRILL""",1028 OBERLIN RD ,RALEIGH,NC,27605,35.79783425,-78.65844846,19193229710,
2088443.99642789,765886.648864791,4006212,79E9CABB-A4BD-160C-510ED35242F944CB,FRESH LOCAL ICE CREAM,6033 GLENWOOD AVE ,RALEIGH,NC,27612,35.85400324,-78.70153994,19197855030,
2069650.07010506,743111.095662713,4006213,7A0E3BFA-CA64-1932-DCEBB2667E0D71D4,TAQUERIA LA HERRADURA ,748 E CHATHAM ST ,CARY,NC,27511,35.79157176,-78.76514284,19194651435,
2106837.17453648,737967.600700378,4006214,7A22E62E-DF2F-0B92-FF87E19A9FA02FA9,GARLAND,14 W MARTIN ST ,RALEIGH,NC,27601,35.77713492,-78.6398133,19198336886,
2053612.72521131,748941.141089216,4006215,7A7730A7-D1BE-17C2-2CC406B9A5CCC18E,WHICH WICH #327,3301 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80768075,-78.81918416,19193089424,
2125127.69766665,705902.688452378,4006216,7AD20380-3048-9838-FCA8C5E1B7DA8B1F,TGI Friday's #2175,1100 TIMBER  DR E ,GARNER,NC,27529,35.68884452,-78.57860891,19197791935,
2085013.44456197,686078.325870216,4006217,7ADC992A-0F8C-5E4E-F6B2FA561E8EFCA2,SHEETZ #513,9915 FAYETTEVILLE RD ,RALEIGH,NC,27603,35.63477212,-78.7138927,19195771110,
2110868.7547279,753592.485461041,4006218,7AB18105-0B3E-BE80-A8D22BA70F3A8FFB,"""Jasmin &amp; Olivz""",424 E SIX FORKS RD ,RALEIGH,NC,27609,35.82001966,-78.62602306,19197433336,
2100757.04365215,742617.785953805,4006219,7B0D3468-B6B2-5BF9-D8A9DA7CD876FE0E,SUSHI GAMI,427 WOODBURN RD ,RALEIGH,NC,27605,35.78996917,-78.6602578,19198338883,
2100017.72721739,741399.361553386,4006220,7AEBF9FE-B57E-25A9-563C252EB604A760,SUBWAY #57757,2020 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78662875,-78.66276463,19193222015,
2100623.8677374,751911.089873716,4006221,7B15AA25-97EC-FDF1-9BDE9A6F6A2F66DA,Hako Sushi,2603-155 GLENWOOD  AVE ,RALEIGH,NC,27608,35.81550158,-78.66059971,19199612807,
2105319.04863574,737271.209376633,4006222,7B1E886E-D91C-A110-2790F183116CAABB,THE UNION TAVERN & JUNCTION SALON BAR,327 W DAVIE  ST ,RALEIGH,NC,27601,35.77523676,-78.6449398,111111919449,
2127464.51976465,746538.136052713,4006223,7B27C68C-CECA-0922-3F7620ABAAFBE2B1,"""KUMBALA BAR &amp; GRILL""",3945 NEW BERN  AVE ,RALEIGH,NC,27610,35.800455,-78.57014675,19192310335,
2138249.36236815,814103.875592887,4006224,7B2C9269-0262-BD2F-4E70D10165CB7CDB,KYOTO,12516 CAPITAL  BLVD ,WAKE FOREST,NC,27587,35.98593529,-78.53270457,19195568068,
2116960.37312207,704470.93278572,4006225,7B90ECCA-D781-7961-AD70A75466ABCF3D,LAS MARGARITAS,231 TIMBER DR ,GARNER,NC,27529-4870,35.68500311,-78.60613274,19196621030,
2066578.81902973,671732.875558555,4006226,7C287FAE-C4DE-90CA-9AD12FB17B153053,El Lobo Mexican Restaurant,1301 E Broad ST ,FUQUAY-VARINA,NC,27526,35.59548914,-78.77604193,19195579540,
2118494.68107706,769209.34136638,4006227,7C44E9C3-BAE7-BF5C-65A6A2E9433CB101,Waffle House #2052,2320 Dixie Forest Road,RALEIGH,NC,27615,35.86284098,-78.60008773,19198621905,
2124550.73392557,706722.97880654,4006228,7C820E18-3048-9838-FC952827920716C4,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,GARNER,NC,27529,35.69110486,-78.58054024,19197790311,
2065085.3699169,722753.249895543,4006229,7C92332F-3048-9838-FCE7D4C1B9B3A0D9,DOMINIC'S NY PIZZERIA,2026 KILDAIRE FARM RD ,CARY,NC,27511,35.73567118,-78.78068643,19192339221,
2044884.5677989,742207.134544134,4006230,7B147750-9B65-43E3-A355AB6A6A98ACF5,"""DOHERTY'S IRISH PUB &amp; RESTAURANT""",1979 HIGH HOUSE RD ,CARY,NC,27519,35.78922067,-78.84865558,19193889930,
2105181.39471157,739871.159885377,4006231,7C932E1C-5056-A20B-FA602B8BEA0CEBE4,MORE.,116-100 N WEST ST ,RALEIGH,NC,27603,35.78238092,-78.64537256,19199268415,
2106412.97262898,736698.329616874,4006232,7C9D87E6-3048-9838-FCD19193BA4A57AB,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,RALEIGH,NC,27601,35.77365209,-78.64125889,19199968675,
2065085.3699169,722753.249895543,4006233,7CC52263-5056-A20B-FA31EE387876CA27,TROPICAL SMOOTHIE CAFE #NC22,2028 KILDAIRE FARM RD ,CARY,NC,27518,35.73567118,-78.78068643,19199779506,
2050518.75698981,687070.206104293,4006234,7CD9B78F-5056-A20B-FA9747318C21C64F,TAPLINE GROWLER,1110 KENTWORTH DR ,HOLLY SPRINGS,NC,27540,35.63771495,-78.82997634,19197627329,
2076844.18793465,744595.895842716,4006235,7CEBE9B3-1422-201B-19230D9C2A35046B,Lady Justice Cafe,901 Corporate Center DR ,RALEIGH,NC,27607,35.79560175,-78.74087161,19198901525,
2044709.9618489,696141.87824963,4006236,7D0B680B-5056-A20B-FA465CDB62015FC5,MARCO'S PIZZA #8285,133 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.66266429,-78.84947984,19193461227,
2111840.36531748,771509.99293305,4006237,7CF4234B-5056-A20B-FA1D692D757595BA,"""RISE BISCUITS &amp; DONUTS""",6325-33 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.86923291,-78.62251588,19842005751,
2046885.94601397,722512.191650629,4006238,7D14FB64-80D8-6375-0CCF173969F52311,MAMMA  MIA ITALIAN BISTRO,708 LAURA DUNCAN  RD ,APEX,NC,27502,35.73510393,-78.84201291,19193632228,
2078033.16751206,735974.005934298,4006239,7D2C5E30-1422-201B-193177EC5CA6B742,GRACE Christian School Kitchen,801  Buck Jones RD ,RALEIGH,NC,27606,35.77190635,-78.73693928,19197836618,
2040726.66043231,723567.975300208,4006240,7D477D2E-1422-201B-19C903267A7DE8D6,BAAN THAI RESTAURANT,758 WILLIAMS ST ,APEX,NC,27502,35.73802969,-78.86276232,19196296399,
2107176.98980173,738607.465234295,4006241,7D495432-568C-AA5A-30FD11C25788A74F,Crema on Fayetteville,121 Fayetteville ST ,RALEIGH,NC,27601,35.77888942,-78.63865982,19198325959,
2076191.61706132,726963.433732376,4006242,7D103A7D-12E1-6D08-1A5CC168554E9E1D,Bruegger's Bagel Bakery #0701,8204-113 Tryon Woods DR ,CARY,NC,27518,35.74716476,-78.74322595,19198510906,
2050701.48792356,753243.626906797,4006243,7D65F683-1422-201B-19F232CEDBCC2DC2,SOL AZTECA MEXICAN RESTAURANT,120 MORRISVILLE SQUARE WAY ,MORRISVILLE,NC,27560,35.819515,-78.82897767,19194657320,
2036632.01704681,726744.052609459,4006244,7D79F132-1422-201B-1964D2795310E9EF,IHOP #3181,1150 Beaver Creek Commons  Dr ,APEX,NC,27502,35.74677019,-78.87654682,19193878147,
2076810.89863114,731728.390737876,4006245,7DF036C9-112A-688A-99171496017E35F7,Starbucks Coffee Co,204-200 Crossroads BLVD ,CARY,NC,27511,35.76025118,-78.74109703,19192334905,
2105083.54746631,775976.415758714,4006246,7E09892F-D94F-4A13-86215360297FBD6A,"""VINNIE'S STEAK HOUSE &amp; TAVERN""",7440 SIX FORKS RD ,RALEIGH,NC,27615,35.88157149,-78.64526746,19198477319,
2147081.55172473,745223.967421219,4006247,7E119D52-1422-201B-19CAEAE6C7DCEE25,Zaxby's of Knightdale,6702 Knightdale  BLVD ,KNIGHTDALE,NC,27545,35.79659333,-78.50401469,19192619995,
2106717.32536674,742144.237688303,4006248,7EC8C3E3-B8C3-F3EE-1567112CB3FDE7FC,KIMBAP,111 SEABOARD AVE ,RALEIGH,NC,27604,35.78861051,-78.64016631,19199008053,
2047781.29199231,713702.3477218,4006249,7E1A2DC4-1422-201B-1985D4137B96BC6C,Arby's #6768,1500 E Williams ST ,APEX,NC,27502,35.71089628,-78.83904409,19193630002,
2076888.35779381,742558.542633966,4006250,7EEBECD0-9C42-62D9-80D07EB7CCA42AC7,MCDONALDS #33850,601 CORPORATE CENTER DR ,RALEIGH,NC,27606,35.79000425,-78.74074061,19192334144,
2146061.52981465,745382.139677048,4006251,7EE78167-FF08-9383-B42A58F32B9B7CCB,Applebee's AG 352,6609 Knightdale BLVD ,KNIGHTDALE,NC,27545,35.79704182,-78.50745168,19192717021,
2053612.72521131,748941.141089216,4006252,7F140D50-5056-A20B-FAB08255A4125606,WHICH WICH #327,3301 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80768075,-78.81918416,19193809424,
2129604.12834631,798403.901415467,4006253,7EEC2FBF-BDE9-8782-68F038AD54DA3D2F,THE GARDENS AT WAKEFIELD,12800 SPRUCE TREE  WAY ,RALEIGH,NC,27614,35.9429143,-78.56215992,19195625580,
2064159.40982656,785060.947786465,4006254,7F4CA6AA-DE99-248F-712B966A4FB01DA1,NOODLES AND COMPANY #857,8411 BRIER CREEK PKY ,RALEIGH,NC,27617,35.9068519,-78.78334835,19198061330,
2102389.86847048,715858.885403469,4006255,7F723FB1-FDB7-CB0C-22116B0F6EE94E3D,POPEYES #11378,1701 PINEWINDS DR ,RALEIGH,NC,27603,35.71643877,-78.65506564,19193290069,
2053612.72521131,748941.141089216,4006256,7F884B08-E129-CF42-935B1A36A7699E68,LIME FRESH #6317,3305 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80768075,-78.81918416,19193808461,
2049884.09421715,760878.926268712,4006257,7F90C964-AAD8-3981-FC400C92262AAB9E,"""THE LATIN CORNER DELI &amp; BAKERY""",10500 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.84049491,-78.83169117,19196000870,
2208574.58818723,758224.500803292,4006258,7FC91CE2-1422-201B-198772EE5F649716,Subway #41914,841 E Gannon AVE ,ZEBULON,NC,27597,35.8312879,-78.29634433,19192692699,
2076191.61706132,726963.433732376,4006259,7F81CAD4-1422-201B-194063B89CF6EA41,Yoho Asian Bistro,8204-106 Tryon Woods DR ,CARY,NC,27511,35.74716476,-78.74322595,19198598081,
2079954.20566472,748735.704492211,4006260,802D7D04-5056-A20B-FA8999715ACC3ACE,Spring Rolls,5433-280 Wade Park BLVD ,RALEIGH,NC,27607,35.80695217,-78.73034637,19198031118,
2124448.06910464,719599.458959043,4006261,804AC9B6-B42E-6311-B5E41F735E5B20EC,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,GARNER,NC,27529,35.72648209,-78.58070283,19197790095,
2121779.46092482,785364.138453051,4006262,804535DC-5056-A20B-FAE47E91AD44594B,BIG APPLE BAGELS,1141 FALLS RIVER  AVE ,RALEIGH,NC,27614,35.90718422,-78.58877607,19198031456,
2106818.77496698,737328.477634802,4006263,808376CD-CE8F-89A2-9D890C429A85E3AD,CHICK-FIL-A #00585,400 FAYETTEVILLE ST ,RALEIGH,NC,27601,35.77537925,-78.63988315,19198343875,
2062552.17157122,721702.963282213,4006264,80746F50-E5CA-C76E-E09A13C42B0F2F88,Residence Inn by Marriott Foodservice,2900 Regency PKY,CARY,NC,27518,35.73280077,-78.78922986,19194674080,
2123726.60237172,772985.381386459,4006265,808AEDF8-AB59-6915-1B5F10ACDFD03F2A,BJ's Membership Club #177 Food Court,6301 Triangle Plantation DR ,RALEIGH,NC,27616,35.87315531,-78.5823769,19192781000,
2103955.97491831,722890.82212697,4006266,81688DF7-5056-A20B-FA896E2DBC212959,DUNKIN DONUTS #306810,3209  S WILMINGTON ST ,RALEIGH,NC,27603,35.73574276,-78.64970614,19196617377,
2064228.03829823,746414.168780968,4006267,816AF65B-D6FD-22C4-2F71643CD152FACE,Maui Wowi,919 N. Harrison Avenue,CARY,NC,27513,35.8006801,-78.78340135,19193789107,
2105820.21495622,759824.295832053,4006268,812578E2-13D4-D73C-EC0E12792E47A294,Coquette,4381-119 Lassiter At North Hills AVE ,RALEIGH,NC,27609-5731,35.83719099,-78.64297679,19197890606,
2121412.25463822,754770.810532212,4006269,81B23E79-0129-72D8-68DDAA44DC137787,"""HIBACHI GRILL &amp; SUPREME BUFFET""",3131 CAPITAL BLVD ,RALEIGH,NC,27604,35.82314249,-78.59044224,19198785888,
